"";"source";"target"
"1792";411240061;"1507509708478992387"
"1793";411240061;"1470423524644954113"
"1794";411240061;"1488240947171364864"
"1795";411240061;"58737909"
"1796";411240061;"507428570"
"1797";411240061;"1250974849733996544"
"1798";411240061;"4156166853"
"1799";411240061;"3367042998"
"1800";411240061;"273259070"
"1801";411240061;"2427305598"
"1802";411240061;"789055483709628416"
"1803";411240061;"1177030724425256961"
"1804";411240061;"972051382827036672"
"1805";411240061;"3020162865"
"1806";411240061;"1094671899702054912"
"1807";411240061;"1501678508845711360"
"1808";411240061;"1084278860"
"1809";411240061;"389794929"
"1810";411240061;"945889929602535425"
"1811";411240061;"2218793738"
"1812";411240061;"1390056365129830400"
"1813";411240061;"1263313827208323072"
"1814";411240061;"1307383624761774081"
"1815";411240061;"1440064348651606017"
"1816";411240061;"1448644422380310537"
"1817";411240061;"543891072"
"1818";411240061;"1553415744"
"1819";411240061;"1491538347633823745"
"1820";411240061;"1378672023002624002"
"1821";411240061;"1450538346892124161"
"1822";411240061;"611077852"
"1823";411240061;"894317267273560064"
"1824";411240061;"762085371597484032"
"1825";411240061;"2764046657"
"1826";411240061;"1433030749746249730"
"1827";411240061;"168537813"
"1828";411240061;"1315547833907380224"
"1829";411240061;"287998108"
"1830";411240061;"1276203136517095427"
"1831";411240061;"50023045"
"1832";411240061;"3054742848"
"1833";411240061;"1367779365908537347"
"1834";411240061;"2456427660"
"1835";411240061;"72862939"
"1836";411240061;"1462043105616670720"
"1837";411240061;"840765290"
"1838";411240061;"2293289462"
"1839";411240061;"1372141615058419714"
"1840";411240061;"1308073588310839297"
"1841";411240061;"1477346508332806151"
"1842";411240061;"479183857"
"1843";411240061;"954428894"
"1844";411240061;"1457090329195261961"
"1845";411240061;"1047478885594664960"
"1846";411240061;"1376375192348418049"
"1847";411240061;"1518759393260720129"
"1848";411240061;"1239714662993629184"
"1849";411240061;"34984427"
"1850";411240061;"1392836584765014019"
"1851";411240061;"1350089043904761862"
"1852";411240061;"1496545862733996046"
"1853";411240061;"1306948588392439808"
"1854";411240061;"1047018101332742144"
"1855";411240061;"1512178659431440392"
"1856";411240061;"450258199"
"1857";411240061;"1126178094"
"1858";411240061;"752955635013214208"
"1859";411240061;"1515550990610710528"
"1860";411240061;"157451262"
"1861";411240061;"1472373740575072263"
"1862";411240061;"1333656712457244674"
"1863";411240061;"1317126744"
"1864";411240061;"1308677694520012802"
"1865";411240061;"1358039357375012865"
"1866";411240061;"1321665883"
"1867";411240061;"2316538507"
"1868";411240061;"1515432317136916484"
"1869";411240061;"275079336"
"1870";411240061;"1449010536419508231"
"1871";411240061;"1516607201925902336"
"1872";411240061;"957324128691867650"
"1873";411240061;"1517213483485614086"
"1874";411240061;"1274033475440476162"
"1875";411240061;"1395414020"
"1876";411240061;"1512717865807491078"
"1877";411240061;"1420577982662553606"
"1878";411240061;"2904443395"
"1879";411240061;"1937839688"
"1880";411240061;"17842565"
"1881";411240061;"273104028"
"1882";411240061;"2282968610"
"1883";411240061;"1272188395633233920"
"1884";411240061;"1513954976464355333"
"1885";411240061;"830527628159246336"
"1886";411240061;"1044041660043341825"
"1887";411240061;"1457142654010105856"
"1888";411240061;"562110194"
"1889";411240061;"1514261518912659456"
"1890";411240061;"2182627538"
"1891";411240061;"21124751"
"1892";411240061;"28210931"
"1893";411240061;"1501463091019763718"
"1894";411240061;"1278343382184517632"
"1895";411240061;"2223721076"
"1896";411240061;"1461976619887710210"
"1897";411240061;"766817655172894720"
"1898";411240061;"2542838114"
"1899";411240061;"212692308"
"1900";411240061;"1426022719611617280"
"1901";411240061;"313095389"
"1902";411240061;"1447573857745911812"
"1903";411240061;"1454941201803657218"
"1904";411240061;"876917485919911936"
"1905";411240061;"159096380"
"1906";411240061;"305154169"
"1907";411240061;"33623581"
"1908";411240061;"1368742184"
"1909";411240061;"1360714940005277696"
"1910";411240061;"730998723895906310"
"1911";411240061;"1341011332448063488"
"1912";411240061;"408972543"
"1913";411240061;"50700208"
"1914";411240061;"28142995"
"1915";411240061;"28030691"
"1916";411240061;"43365235"
"1917";411240061;"1097597363491950592"
"1918";411240061;"30362671"
"1919";411240061;"1263893056857800705"
"1920";411240061;"1248328123067793410"
"1921";411240061;"15339377"
"1922";411240061;"1489543360490655747"
"1923";411240061;"2873691249"
"1924";411240061;"1285705684118573061"
"1925";411240061;"1380212599107751942"
"1926";411240061;"226611080"
"1927";411240061;"1414208291115192325"
"1928";411240061;"182801679"
"1929";411240061;"1443356932891283458"
"1930";411240061;"1364609574825680904"
"1931";411240061;"3252833697"
"1932";411240061;"505293531"
"1933";411240061;"2667631466"
"1934";411240061;"1364339061117362178"
"1935";411240061;"1500970600155815944"
"1936";411240061;"1513468761239691275"
"1937";411240061;"215351280"
"1938";411240061;"1508276436146130946"
"1939";411240061;"1125190859849437184"
"1940";411240061;"2411264357"
"1941";411240061;"581123168"
"1942";411240061;"51101201"
"1943";411240061;"183294695"
"1944";411240061;"1491883821599444996"
"1945";411240061;"1502266536530255877"
"1946";411240061;"2722607165"
"1947";411240061;"1498776204"
"1948";411240061;"1407791097812709377"
"1949";411240061;"1514693633366188043"
"1950";411240061;"2392637156"
"1951";411240061;"1446457582038683672"
"1952";411240061;"1318415872151597057"
"1953";411240061;"1125876878437339138"
"1954";411240061;"2327369942"
"1955";411240061;"1205317002"
"1956";411240061;"265942061"
"1957";411240061;"726775563415916544"
"1958";411240061;"1065315099928379395"
"1959";411240061;"722861695"
"1960";411240061;"1325472840854904832"
"1961";411240061;"63367156"
"1962";411240061;"1513350441165557760"
"1963";411240061;"1384644668718211072"
"1964";411240061;"43250313"
"1965";411240061;"2358571848"
"1966";411240061;"1511243463630589953"
"1967";411240061;"1513878979123585026"
"1968";411240061;"2704838986"
"1969";411240061;"1489793229901942786"
"1970";411240061;"122144425"
"1971";411240061;"44925362"
"1972";411240061;"1512730679213277185"
"1973";411240061;"1182849252357279744"
"1974";411240061;"1107850340"
"1975";411240061;"552103642"
"1976";411240061;"1345809229005938688"
"1977";411240061;"1238498859870851074"
"1978";411240061;"1472369196344381444"
"1979";411240061;"22856456"
"1980";411240061;"712501306938822657"
"1981";411240061;"3066171046"
"1982";411240061;"234117899"
"1983";411240061;"1454584995536728065"
"1984";411240061;"1305956540587880449"
"1985";411240061;"781664730041704448"
"1986";411240061;"431048787"
"1987";411240061;"1246120128044920833"
"1988";411240061;"352378819"
"1989";411240061;"56367320"
"1990";411240061;"3019528242"
"1991";411240061;"65858518"
"1992";411240061;"1463820704009228289"
"1993";411240061;"1506874497126866952"
"1994";411240061;"373149542"
"1995";411240061;"113892187"
"1996";411240061;"598811682"
"1997";411240061;"2393374110"
"1998";411240061;"823019926768259077"
"1999";411240061;"895848300"
"2000";411240061;"347213570"
"2001";411240061;"1016174819652579333"
"2002";411240061;"1499289205461028864"
"2003";411240061;"163572042"
"2004";411240061;"1466625915564134400"
"2005";411240061;"1508253210116513794"
"2006";411240061;"328262136"
"2007";411240061;"1506566712082276352"
"2008";411240061;"182161664"
"2009";411240061;"798294683067842560"
"2010";411240061;"1397352244492840962"
"2011";411240061;"1498329755602632705"
"2012";411240061;"729476781129007104"
"2013";411240061;"730503704940515328"
"2014";411240061;"1506067630335090696"
"2015";411240061;"707673229981327361"
"2016";411240061;"1503111887965200385"
"2017";411240061;"451153915"
"2018";411240061;"883970983798886401"
"2019";411240061;"32927163"
"2020";411240061;"1296737710346911745"
"2021";411240061;"82038043"
"2022";411240061;"2922134073"
"2023";411240061;"1465119812271542278"
"2024";411240061;"1507115438035021824"
"2025";411240061;"109952978"
"2026";411240061;"1059378390"
"2027";411240061;"1177394246065762305"
"2028";411240061;"1515390048"
"2029";411240061;"1135275828793741312"
"2030";411240061;"591269176"
"2031";411240061;"1484196384035147780"
"2032";411240061;"1345259627701628928"
"2033";411240061;"1500359870771564545"
"2034";411240061;"61386508"
"2035";411240061;"1351164201377656837"
"2036";411240061;"1408138431167827972"
"2037";411240061;"1413901424455413765"
"2038";411240061;"974341711877914624"
"2039";411240061;"1500870233392758784"
"2040";411240061;"15977085"
"2041";411240061;"1369714006798331906"
"2042";411240061;"1446639418757029889"
"2043";411240061;"743883680070930432"
"2044";411240061;"1469171004216057856"
"2045";411240061;"890566678349795329"
"2046";411240061;"20378168"
"2047";411240061;"3171327504"
"2048";411240061;"196819617"
"2049";411240061;"1149381850575409152"
"2050";411240061;"161804425"
"2051";411240061;"49628298"
"2052";411240061;"859614252331663361"
"2053";411240061;"813773462"
"2054";411240061;"1492951613174173697"
"2055";411240061;"1503771896126484481"
"2056";411240061;"1315778249193029633"
"2057";411240061;"26135816"
"2058";411240061;"143375965"
"2059";411240061;"3373834967"
"2060";411240061;"1503286651199660032"
"2061";411240061;"1496393664490205184"
"2062";411240061;"1180458620426821632"
"2063";411240061;"3293013191"
"2064";411240061;"1497556435642863618"
"2065";411240061;"1267442676523323392"
"2066";411240061;"613280033"
"2067";411240061;"1060619888"
"2068";411240061;"1495903636391706633"
"2069";411240061;"1356622422854819841"
"2070";411240061;"326161496"
"2071";411240061;"1799261"
"2072";411240061;"3084904945"
"2073";411240061;"1497106642063835154"
"2074";411240061;"1500563759194165248"
"2075";411240061;"25202489"
"2076";411240061;"734389088"
"2077";411240061;"1480985610743545856"
"2078";411240061;"32975181"
"2079";411240061;"1492476633055477762"
"2080";411240061;"1500552075956002819"
"2081";411240061;"40050816"
"2082";411240061;"461810289"
"2083";411240061;"2302288234"
"2084";411240061;"1466700653384716290"
"2085";411240061;"1499944182143754240"
"2086";411240061;"1116991406"
"2087";411240061;"116639644"
"2088";411240061;"1107660060463816704"
"2089";411240061;"955163962240253952"
"2090";411240061;"1211883705653809152"
"2091";411240061;"18319193"
"2092";411240061;"1496668670562426882"
"2093";411240061;"907549088102707200"
"2094";411240061;"1464033754570186758"
"2095";411240061;"1477739891878350848"
"2096";411240061;"1500948493300604930"
"2097";411240061;"1320729805"
"2098";411240061;"1140705265"
"2099";411240061;"1267301166939062272"
"2100";411240061;"99689074"
"2101";411240061;"845646330"
"2102";411240061;"963886186027737088"
"2103";411240061;"1318270037073907713"
"2104";411240061;"67199367"
"2105";411240061;"3158932086"
"2106";411240061;"949190302937513984"
"2107";411240061;"1500356201418309632"
"2108";411240061;"2278829226"
"2109";411240061;"2186449580"
"2110";411240061;"4359961994"
"2111";411240061;"298699281"
"2112";411240061;"1291830234887720962"
"2113";411240061;"947989840406171649"
"2114";411240061;"953015101128241152"
"2115";411240061;"31162229"
"2116";411240061;"288053412"
"2117";411240061;"1426798135427272705"
"2118";411240061;"1472121501830852611"
"2119";411240061;"4625929934"
"2120";411240061;"1335308668800290818"
"2121";411240061;"848938088772632578"
"2122";411240061;"1491849680279506945"
"2123";411240061;"4113931880"
"2124";411240061;"2768283850"
"2125";411240061;"1497459959143219203"
"2126";411240061;"1498805417065033730"
"2127";411240061;"1498654429448478720"
"2128";411240061;"948158836862484481"
"2129";411240061;"1138341491968008192"
"2130";411240061;"1360594745739927557"
"2131";411240061;"1029125159989530626"
"2132";411240061;"1494062466946727936"
"2133";411240061;"1213360190692589569"
"2134";411240061;"1469478517205356554"
"2135";411240061;"165736849"
"2136";411240061;"976617821877792769"
"2137";411240061;"3420600333"
"2138";411240061;"1354177030435254272"
"2139";411240061;"131953449"
"2140";411240061;"793290859"
"2141";411240061;"1435337773846827010"
"2142";411240061;"792151563968061441"
"2143";411240061;"1302381400625229828"
"2144";411240061;"63796828"
"2145";411240061;"1492869382816645122"
"2146";411240061;"1187853696484265984"
"2147";411240061;"110958094"
"2148";411240061;"1465169928227475456"
"2149";411240061;"1434545351864696846"
"2150";411240061;"1373647114350129156"
"2151";411240061;"544271133"
"2152";411240061;"1414008175817236480"
"2153";411240061;"70861085"
"2154";411240061;"898522340"
"2155";411240061;"561428942"
"2156";411240061;"302033507"
"2157";411240061;"1493810019430637571"
"2158";411240061;"1125390147682426882"
"2159";411240061;"194235110"
"2160";411240061;"126889558"
"2161";411240061;"1153970437677670401"
"2162";411240061;"1086294043"
"2163";411240061;"1129061384975728640"
"2164";411240061;"1485173973876977674"
"2165";411240061;"1495829694842761217"
"2166";411240061;"1494976189399814147"
"2167";411240061;"1469123541710913542"
"2168";411240061;"240950645"
"2169";411240061;"1252408097198403584"
"2170";411240061;"185840826"
"2171";411240061;"1720340810"
"2172";411240061;"1487663909662183427"
"2173";411240061;"1494849914412703744"
"2174";411240061;"19690287"
"2175";411240061;"1376264229670551555"
"2176";411240061;"1071054431926566912"
"2177";411240061;"1487456051297341442"
"2178";411240061;"809915193782308864"
"2179";411240061;"1494324778651455491"
"2180";411240061;"912751711952920576"
"2181";411240061;"323199095"
"2182";411240061;"1296062615282647045"
"2183";411240061;"995566382354907138"
"2184";411240061;"1476004159354773505"
"2185";411240061;"1435325428642816000"
"2186";411240061;"30531890"
"2187";411240061;"3183200370"
"2188";411240061;"886965139861381121"
"2189";411240061;"778380425983102977"
"2190";411240061;"2888768728"
"2191";411240061;"37045831"
"2192";411240061;"1272547085334831105"
"2193";411240061;"321924630"
"2194";411240061;"844093216609751043"
"2195";411240061;"260681610"
"2196";411240061;"36711472"
"2197";411240061;"218597831"
"2198";411240061;"85131790"
"2199";411240061;"133935057"
"2200";411240061;"442687656"
"2201";411240061;"869866862393389058"
"2202";411240061;"1491851891462090758"
"2203";411240061;"949124245749149696"
"2204";411240061;"238488647"
"2205";411240061;"1457176404961886211"
"2206";411240061;"15314899"
"2207";411240061;"1492584713671827459"
"2208";411240061;"1434700007295254529"
"2209";411240061;"2473114386"
"2210";411240061;"1461066510621761540"
"2211";411240061;"491717147"
"2212";411240061;"1159988525896388609"
"2213";411240061;"219069941"
"2214";411240061;"1361756466424795137"
"2215";411240061;"341683182"
"2216";411240061;"188442299"
"2217";411240061;"324589854"
"2218";411240061;"223348978"
"2219";411240061;"1485786607957520385"
"2220";411240061;"1433252186805477376"
"2221";411240061;"893088082521722881"
"2222";411240061;"778872011414265856"
"2223";411240061;"17072263"
"2224";411240061;"2289406292"
"2225";411240061;"1872889574"
"2226";411240061;"395007542"
"2227";411240061;"16669594"
"2228";411240061;"1466090514868887556"
"2229";411240061;"1430828806605049866"
"2230";411240061;"3148831304"
"2231";411240061;"15871628"
"2232";411240061;"3381111227"
"2233";411240061;"167819701"
"2234";411240061;"122574937"
"2235";411240061;"2650518532"
"2236";411240061;"1374859691281375234"
"2237";411240061;"1242393173994979329"
"2238";411240061;"1479596506122436610"
"2239";411240061;"1434255617519202304"
"2240";411240061;"234188792"
"2241";411240061;"2896091028"
"2242";411240061;"428894575"
"2243";411240061;"875473621"
"2244";411240061;"38589630"
"2245";411240061;"169247770"
"2246";411240061;"826644715822993408"
"2247";411240061;"495810610"
"2248";411240061;"803996462078107649"
"2249";411240061;"945687211999051777"
"2250";411240061;"3374547575"
"2251";411240061;"1448016725627314182"
"2252";411240061;"1483668247644090369"
"2253";411240061;"991139393577549824"
"2254";411240061;"33428400"
"2255";411240061;"176675264"
"2256";411240061;"1300690407555321857"
"2257";411240061;"2415258426"
"2258";411240061;"34978271"
"2259";411240061;"57497901"
"2260";411240061;"1487421306450628618"
"2261";411240061;"1882177171"
"2262";411240061;"4482745527"
"2263";411240061;"1264602771942191106"
"2264";411240061;"1442493117244968961"
"2265";411240061;"1484640422391656453"
"2266";411240061;"77244786"
"2267";411240061;"203558642"
"2268";411240061;"1475948420468723715"
"2269";411240061;"125375493"
"2270";411240061;"1379910703931396097"
"2271";411240061;"1473951433749897216"
"2272";411240061;"82179771"
"2273";411240061;"253764700"
"2274";411240061;"104598006"
"2275";411240061;"469466529"
"2276";411240061;"27029022"
"2277";411240061;"2453611948"
"2278";411240061;"958671490517536768"
"2279";411240061;"1270068458101882888"
"2280";411240061;"600498950"
"2281";411240061;"623160055"
"2282";411240061;"1251088505842708486"
"2283";411240061;"1315301227324989440"
"2284";411240061;"1413003668"
"2285";411240061;"1308765418224377859"
"2286";411240061;"926036786"
"2287";411240061;"1428728522625912840"
"2288";411240061;"1355095068403785730"
"2289";411240061;"925528239610753024"
"2290";411240061;"2604376841"
"2291";411240061;"1279359429780127744"
"2292";411240061;"2798363418"
"2293";411240061;"1304967382297911296"
"2294";411240061;"1483190867657900032"
"2295";411240061;"1409882260292186114"
"2296";411240061;"130018947"
"2297";411240061;"284995859"
"2298";411240061;"1186344468225486850"
"2299";411240061;"565725134"
"2300";411240061;"175832159"
"2301";411240061;"1483796557526929411"
"2302";411240061;"975834437815558144"
"2303";411240061;"1037687500985298944"
"2304";411240061;"925430544959074306"
"2305";411240061;"889853113657692161"
"2306";411240061;"1374846534"
"2307";411240061;"1478484560711196673"
"2308";411240061;"31488742"
"2309";411240061;"28100717"
"2310";411240061;"21823404"
"2311";411240061;"1424275362402476035"
"2312";411240061;"580092319"
"2313";411240061;"41017615"
"2314";411240061;"2798155674"
"2315";411240061;"1286376475235700737"
"2316";411240061;"19019342"
"2317";411240061;"1510635630"
"2318";411240061;"2939301539"
"2319";411240061;"1182027318010814466"
"2320";411240061;"1469286982186582017"
"2321";411240061;"3293216833"
"2322";411240061;"2453499945"
"2323";411240061;"1481134750634942464"
"2324";411240061;"1355396749481881600"
"2325";411240061;"730148407856275458"
"2326";411240061;"1479917597512589318"
"2327";411240061;"82105575"
"2328";411240061;"91394809"
"2329";411240061;"1480871261597323264"
"2330";411240061;"1481271273149931529"
"2331";411240061;"711601803335348224"
"2332";411240061;"1158724180940152834"
"2333";411240061;"1471864287731884032"
"2334";411240061;"1356874130814099456"
"2335";411240061;"2918306014"
"2336";411240061;"1328678400026927109"
"2337";411240061;"713765086658240513"
"2338";411240061;"143495375"
"2339";411240061;"1280598545280761858"
"2340";411240061;"42181983"
"2341";411240061;"1396757353840644096"
"2342";411240061;"957022506023563265"
"2343";411240061;"1411307703956393987"
"2344";411240061;"1472619618250498048"
"2345";411240061;"2575351405"
"2346";411240061;"1238298451185553408"
"2347";411240061;"294676115"
"2348";411240061;"1229481889041285120"
"2349";411240061;"1479158930676850693"
"2350";411240061;"1478506351735324674"
"2351";411240061;"2732493978"
"2352";411240061;"69576519"
"2353";411240061;"367973432"
"2354";411240061;"481344656"
"2355";411240061;"1439366528"
"2356";411240061;"26551785"
"2357";411240061;"401693604"
"2358";411240061;"1457537563565051905"
"2359";411240061;"750029079206850560"
"2360";411240061;"43080175"
"2361";411240061;"1460049484227006466"
"2362";411240061;"1459167862866776087"
"2363";411240061;"1106312316503707650"
"2364";411240061;"2230857228"
"2365";411240061;"1466317574887645187"
"2366";411240061;"283380169"
"2367";411240061;"569221076"
"2368";411240061;"3097461016"
"2369";411240061;"1346478294682664961"
"2370";411240061;"41355975"
"2371";411240061;"1477320402309238784"
"2372";411240061;"3065282466"
"2373";411240061;"273211649"
"2374";411240061;"1212697980643397633"
"2375";411240061;"526241025"
"2376";411240061;"1382755983303221249"
"2377";411240061;"1465225315853254659"
"2378";411240061;"1474047772248662020"
"2379";411240061;"1451011726233808897"
"2380";411240061;"31603445"
"2381";411240061;"557080721"
"2382";411240061;"27405997"
"2383";411240061;"1206549584"
"2384";411240061;"1241539698650017792"
"2385";411240061;"1312944958630842368"
"2386";411240061;"1877278848"
"2387";411240061;"1450280695994191879"
"2388";411240061;"546013830"
"2389";411240061;"1438557787425054722"
"2390";411240061;"1466327119085117441"
"2391";411240061;"1474919761695830019"
"2392";411240061;"2505681379"
"2393";411240061;"4849936337"
"2394";411240061;"239464250"
"2395";411240061;"160569448"
"2396";411240061;"34005435"
"2397";411240061;"1551941720"
"2398";411240061;"822201646759415808"
"2399";411240061;"49294568"
"2400";411240061;"1452292580889223178"
"2401";411240061;"1398415996663255043"
"2402";411240061;"1434944655985098755"
"2403";411240061;"450779204"
"2404";411240061;"263346748"
"2405";411240061;"38578174"
"2406";411240061;"2823190187"
"2407";411240061;"1354457468018024452"
"2408";411240061;"1449169757371080707"
"2409";411240061;"1093846146"
"2410";411240061;"400400500"
"2411";411240061;"1273608194405908481"
"2412";411240061;"1468160365813190661"
"2413";411240061;"1471014152567066625"
"2414";411240061;"4610155212"
"2415";411240061;"705571351353036800"
"2416";411240061;"910788258"
"2417";411240061;"1316160160042229760"
"2418";411240061;"2589699570"
"2419";411240061;"146751441"
"2420";411240061;"1358381996259610624"
"2421";411240061;"267000327"
"2422";411240061;"783985895074594816"
"2423";411240061;"1308486049836957696"
"2424";411240061;"1199528268858306560"
"2425";411240061;"3253337186"
"2426";411240061;"1472196358912167936"
"2427";411240061;"1329536814604947456"
"2428";411240061;"302654125"
"2429";411240061;"1448078636368728075"
"2430";411240061;"1420050094812909576"
"2431";411240061;"752743280"
"2432";411240061;"1440100417522786304"
"2433";411240061;"53018189"
"2434";411240061;"1001551478"
"2435";411240061;"1178518386638110720"
"2436";411240061;"1129693248778309633"
"2437";411240061;"1446783994654339073"
"2438";411240061;"1468638460311633920"
"2439";411240061;"1304803078235971586"
"2440";411240061;"991345218678116353"
"2441";411240061;"895990105734864896"
"2442";411240061;"842795676"
"2443";411240061;"54467082"
"2444";411240061;"2744366831"
"2445";411240061;"952320339220058112"
"2446";411240061;"1468352178733850628"
"2447";411240061;"297012999"
"2448";411240061;"1389840430548668417"
"2449";411240061;"1087160744582369280"
"2450";411240061;"1432540136152002571"
"2451";411240061;"1389721712711831555"
"2452";411240061;"157219744"
"2453";411240061;"951629206772883456"
"2454";411240061;"2546317030"
"2455";411240061;"1440203982970888197"
"2456";411240061;"785781210"
"2457";411240061;"1049448517"
"2458";411240061;"1350995914731761666"
"2459";411240061;"1369640030050918400"
"2460";411240061;"1435349509756833796"
"2461";411240061;"1471288891604975619"
"2462";411240061;"1063603601828966400"
"2463";411240061;"489566288"
"2464";411240061;"828695212113457153"
"2465";411240061;"954009558464184321"
"2466";411240061;"1403958350983970818"
"2467";411240061;"1260022917959520257"
"2468";411240061;"305593711"
"2469";411240061;"1313206447178764293"
"2470";411240061;"70788356"
"2471";411240061;"1072589955635933184"
"2472";411240061;"1470552306366119941"
"2473";411240061;"710282383"
"2474";411240061;"124407296"
"2475";411240061;"52028270"
"2476";411240061;"609848213"
"2477";411240061;"1434912743748878337"
"2478";411240061;"1465274111010263044"
"2479";411240061;"89797176"
"2480";411240061;"88258615"
"2481";411240061;"1431139958543331328"
"2482";411240061;"1392929622443139081"
"2483";411240061;"977526577"
"2484";411240061;"3806380277"
"2485";411240061;"1469308063819907072"
"2486";411240061;"1599385495"
"2487";411240061;"449287368"
"2488";411240061;"107801655"
"2489";411240061;"1465198944800043015"
"2490";411240061;"1024849806475313153"
"2491";411240061;"1430368259568713728"
"2492";411240061;"1439906373836414978"
"2493";411240061;"1165795562"
"2494";411240061;"1454103977042210816"
"2495";411240061;"1246774856206737408"
"2496";411240061;"1019583201323319296"
"2497";411240061;"217454934"
"2498";411240061;"1467796651436032002"
"2499";411240061;"2238727554"
"2500";411240061;"1443136507280338948"
"2501";411240061;"50491424"
"2502";411240061;"1444598226754195456"
"2503";411240061;"824208245950676992"
"2504";411240061;"1466625980601192452"
"2505";411240061;"356936367"
"2506";411240061;"219154099"
"2507";411240061;"1466840839976595463"
"2508";411240061;"461603299"
"2509";411240061;"540236330"
"2510";411240061;"744866153223192576"
"2511";411240061;"899055997"
"2512";411240061;"2803778552"
"2513";411240061;"1459915237"
"2514";411240061;"1367861739744751621"
"2515";411240061;"411175520"
"2516";411240061;"126717772"
"2517";411240061;"588986059"
"2518";411240061;"2151795286"
"2519";411240061;"3185378840"
"2520";411240061;"1296433000352305152"
"2521";411240061;"191913231"
"2522";411240061;"1121586204598628352"
"2523";411240061;"2301374966"
"2524";411240061;"1086517129778671621"
"2525";411240061;"1237516381555273729"
"2526";411240061;"258544582"
"2527";411240061;"16209019"
"2528";411240061;"1379108618"
"2529";411240061;"1425119779736543235"
"2530";411240061;"42545398"
"2531";411240061;"51270824"
"2532";411240061;"1430047786427322373"
"2533";411240061;"1017253788485210112"
"2534";411240061;"1268841755312414726"
"2535";411240061;"1453835404449390596"
"2536";411240061;"1460804244542570498"
"2537";411240061;"73690402"
"2538";411240061;"1051730556055040000"
"2539";411240061;"1462742800026550272"
"2540";411240061;"797948479783911424"
"2541";411240061;"1301792468837466112"
"2542";411240061;"1363037394799271939"
"2543";411240061;"211598444"
"2544";411240061;"1082170536"
"2545";411240061;"1459500389330477056"
"2546";411240061;"15420985"
"2547";411240061;"1207011883179479040"
"2548";411240061;"79743120"
"2549";411240061;"1405746464920244232"
"2550";411240061;"1149095298850942981"
"2551";411240061;"272638528"
"2552";411240061;"617018060"
"2553";411240061;"450382323"
"2554";411240061;"1421812566767161351"
"2555";411240061;"1152619453370159104"
"2556";411240061;"1218479358060322816"
"2557";411240061;"1367506744356835347"
"2558";411240061;"874102244"
"2559";411240061;"350084685"
"2560";411240061;"348949320"
"2561";411240061;"575538398"
"2562";411240061;"1434946131809775620"
"2563";411240061;"1329122473275777037"
"2564";411240061;"1438950959485440010"
"2565";411240061;"1433085979041189889"
"2566";411240061;"635688529"
"2567";411240061;"230506438"
"2568";411240061;"1432505302683901953"
"2569";411240061;"1455287248296062976"
"2570";411240061;"1161625535803510784"
"2571";411240061;"829792261911277570"
"2572";411240061;"1021833634268033025"
"2573";411240061;"1109822437863186438"
"2574";411240061;"188748873"
"2575";411240061;"186163153"
"2576";411240061;"2578595218"
"2577";411240061;"762577321"
"2578";411240061;"2158951015"
"2579";411240061;"228111778"
"2580";411240061;"1362252971132784640"
"2581";411240061;"1362884222495711234"
"2582";411240061;"1126433008620322817"
"2583";411240061;"1325137431620952064"
"2584";411240061;"1344637231395463168"
"2585";411240061;"1923887880"
"2586";411240061;"1146865262127284224"
"2587";411240061;"488618133"
"2588";411240061;"497552612"
"2589";411240061;"1444748396586221568"
"2590";411240061;"1215050424459374593"
"2591";411240061;"2508245417"
"2592";411240061;"33486216"
"2593";411240061;"2359448234"
"2594";411240061;"14363818"
"2595";411240061;"4324686977"
"2596";411240061;"1051788246919905280"
"2597";411240061;"1458200981271941120"
"2598";411240061;"1410974532324585474"
"2599";411240061;"302804299"
"2600";411240061;"1455542614057525251"
"2601";411240061;"50135891"
"2602";411240061;"1457532644170809350"
"2603";411240061;"455223122"
"2604";411240061;"4874930094"
"2605";411240061;"1396823985002799113"
"2606";411240061;"827023027"
"2607";411240061;"51860403"
"2608";411240061;"18010728"
"2609";411240061;"1439098076648509442"
"2610";411240061;"3765296907"
"2611";411240061;"16392184"
"2612";411240061;"1448411967132160004"
"2613";411240061;"1284357754530885632"
"2614";411240061;"2478800647"
"2615";411240061;"896284144145121280"
"2616";411240061;"806095191769640960"
"2617";411240061;"1320902855797149696"
"2618";411240061;"1212112871716319232"
"2619";411240061;"849713267895406593"
"2620";411240061;"1457010092612669457"
"2621";411240061;"2987809732"
"2622";411240061;"170781617"
"2623";411240061;"840234001"
"2624";411240061;"2369646890"
"2625";411240061;"861557754166743040"
"2626";411240061;"735349651327623168"
"2627";411240061;"856938380"
"2628";411240061;"1340481062"
"2629";411240061;"1392399013198983169"
"2630";411240061;"1213286054062518272"
"2631";411240061;"1456580310758567939"
"2632";411240061;"1393017310315646977"
"2633";411240061;"1296165591556870144"
"2634";411240061;"947826963619528704"
"2635";411240061;"812649245350055936"
"2636";411240061;"922623753925906432"
"2637";411240061;"1030287463238062081"
"2638";411240061;"1621368920"
"2639";411240061;"1453493287856312320"
"2640";411240061;"2697496699"
"2641";411240061;"1452355676588625923"
"2642";411240061;"709307899"
"2643";411240061;"1371885611997671425"
"2644";411240061;"1216842407175761928"
"2645";411240061;"103064882"
"2646";411240061;"927961"
"2647";411240061;"1309756297982681088"
"2648";411240061;"2471490263"
"2649";411240061;"949015499660283904"
"2650";411240061;"47055557"
"2651";411240061;"1428723016549208074"
"2652";411240061;"217167619"
"2653";411240061;"1455384580957999107"
